date,LHM
2020-07-13,1396.0
2020-07-14,1390.0
2020-07-15,1396.0
2020-07-16,1408.0
2020-07-17,1408.0
2020-07-20,1405.0
2020-07-21,1390.0
2020-07-22,1390.0
2020-07-23,1395.0
2020-07-24,1370.0
2020-07-27,1398.0
2020-07-28,1370.0
2020-07-29,1369.0
2020-08-03,1399.0
2020-08-04,1399.0
2020-08-05,1390.0
2020-08-06,1390.0
2020-08-07,1400.0
2020-08-10,1385.0
2020-08-11,1385.0
2020-08-12,1400.0
2020-08-13,1414.0
2020-08-17,1414.0
2020-08-18,1419.0
2020-08-19,1400.0
2020-08-24,1400.0
2020-08-25,1399.0
2020-08-26,1390.0
2020-08-27,1390.0
2020-08-28,1351.0
2020-08-31,1371.0
2020-09-01,1371.0
2020-09-02,1400.0
2020-09-03,1400.0
2020-09-04,1385.0
2020-09-07,1385.0
2020-09-08,1376.0
2020-09-09,1376.0
2020-09-10,1376.0
2020-09-11,1385.0
2020-09-14,1365.0
2020-09-15,1366.0
2020-09-16,1365.0
2020-09-17,1365.0
2020-09-18,1370.0
2020-09-21,1390.0
2020-09-22,1363.0
2020-09-23,1355.0
2020-09-24,1355.0
2020-09-25,1331.0
2020-09-28,1379.0
2020-09-29,1329.0
2020-09-30,1329.0
2020-10-01,1329.0
2020-10-02,1379.0
2020-10-05,1379.0
2020-10-06,1379.0
2020-10-07,1379.0
2020-10-08,1385.0
2020-10-09,1387.0
2020-10-12,1371.0
2020-10-13,1381.0
2020-10-14,1430.0
2020-10-15,1430.0
2020-10-16,1425.0
2020-10-19,1420.0
2020-10-20,1439.0
2020-10-21,1440.0
2020-10-22,1440.0
2020-10-23,1469.0
2020-10-26,1442.0
2020-10-27,1460.0
2020-10-28,1470.0
2020-11-02,1426.0
2020-11-03,1426.0
2020-11-04,1426.0
2020-11-05,1420.0
2020-11-09,1465.0
2020-11-10,1485.0
2020-11-11,1500.0
2020-11-12,1527.0
2020-11-13,1530.0
2020-11-16,1530.0
2020-11-17,1530.0
2020-11-19,1550.0
2020-11-20,1560.0
2020-11-23,1550.0
2020-11-24,1555.0
2020-11-25,1572.0
2020-11-26,1565.0
2020-11-27,1555.0
2020-11-30,1555.0
2020-12-01,1555.0
2020-12-02,1555.0
2020-12-03,1555.0
2020-12-04,1550.0
2020-12-07,1550.0
2020-12-08,1546.0
2020-12-09,1580.0
2020-12-10,1570.0
2020-12-11,1632.0
2020-12-14,1632.0
2020-12-15,1620.0
2020-12-16,1603.0
2020-12-17,1640.0
2020-12-18,1650.0
2020-12-21,1585.0
2020-12-22,1605.0
2020-12-23,1605.0
2020-12-24,1600.0
2020-12-25,1570.0
2020-12-28,1595.0
2020-12-29,1561.0
2020-12-30,1551.0
2020-12-31,1600.0
2021-01-04,1613.0
2021-01-05,1565.0
2021-01-06,1555.0
2021-01-07,1585.0
2021-01-08,1570.0
2021-01-12,1580.0
2021-01-13,1570.0
2021-01-14,1600.0
2021-01-15,1616.0
2021-01-18,1644.0
2021-01-19,1605.0
2021-01-20,1639.0
2021-01-21,1650.0
2021-01-22,1649.0
2021-01-25,1650.0
2021-01-26,1680.0
2021-01-27,1685.0
2021-01-28,1690.0
2021-01-29,1640.0
2021-02-01,1640.0
2021-02-02,1650.0
2021-02-03,1657.0
2021-02-04,1655.0
2021-02-05,1643.0
2021-02-08,1658.0
2021-02-09,1645.0
2021-02-10,1655.0
2021-02-11,1660.0
2021-02-12,1630.0
2021-02-15,1601.0
2021-02-16,1640.0
2021-02-17,1611.0
2021-02-18,1611.0
2021-02-19,1625.0
2021-02-22,1625.0
2021-02-23,1625.0
2021-02-24,1625.0
2021-02-25,1625.0
2021-02-26,1600.0
2021-03-01,1581.0
2021-03-02,1600.0
2021-03-03,1600.0
2021-03-04,1600.0
2021-03-05,1600.0
2021-03-08,1600.0
2021-03-09,1600.0
2021-03-10,1580.0
2021-03-11,1580.0
2021-03-12,1590.0
2021-03-15,1600.0
2021-03-16,1650.0
2021-03-17,1650.0
2021-03-18,1651.0
2021-03-19,1612.0
2021-03-22,1621.0
2021-03-23,1625.0
2021-03-24,1630.0
2021-03-25,1630.0
2021-03-26,1644.0
2021-03-29,1644.0
2021-03-30,1606.0
2021-03-31,1610.0
2021-04-01,1603.0
2021-04-02,1612.0
2021-04-05,1615.0
2021-04-06,1635.0
2021-04-07,1644.0
2021-04-08,1671.0
2021-04-09,1662.0
2021-04-12,1673.0
2021-04-13,1680.0
2021-04-14,1680.0
2021-04-15,1690.0
2021-04-16,1720.0
2021-04-19,1706.0
2021-04-20,1720.0
2021-04-21,1730.0
2021-04-22,1740.0
2021-04-23,1740.0
2021-04-26,1736.0
2021-04-27,1740.0
2021-04-28,1746.0
2021-04-29,1745.0
2021-04-30,1745.0
2021-05-03,1715.0
2021-05-04,1715.0
2021-05-05,1730.0
2021-05-06,1745.0
2021-05-07,1731.0
2021-05-10,1735.0
2021-05-11,1722.0
2021-05-12,1730.0
2021-05-17,1755.0
2021-05-18,1755.0
2021-05-19,1750.0
2021-05-20,1720.0
2021-05-21,1731.0
2021-05-24,1721.0
2021-05-25,1721.0
2021-05-26,1723.0
2021-05-27,1765.0
2021-05-28,1750.0
2021-05-31,1740.0
2021-06-01,1760.0
2021-06-02,1767.0
2021-06-03,1790.0
2021-06-04,1790.0
2021-06-07,1790.0
2021-06-08,1795.0
2021-06-09,1795.0
2021-06-10,1780.0
2021-06-11,1822.0
2021-06-14,1858.0
2021-06-15,1840.0
2021-06-16,1825.0
2021-06-17,1830.0
2021-06-18,1803.0
2021-06-21,1820.0
2021-06-22,1836.0
2021-06-23,1850.0
2021-06-24,1845.0
2021-06-25,1825.0
2021-06-28,1844.0
2021-06-29,1830.0
2021-06-30,1845.0
2021-07-01,1842.0
2021-07-02,1839.0
2021-07-05,1815.0
2021-07-06,1815.0
2021-07-07,1828.0
2021-07-08,1820.0
2021-07-09,1810.0
2021-07-12,1800.0
2021-07-13,1800.0
2021-07-14,1760.0
2021-07-15,1780.0
2021-07-16,1770.0
2021-07-19,1780.0
2021-07-20,1780.0
2021-07-23,1800.0
2021-07-26,1780.0
2021-07-27,1791.0
2021-07-28,1793.0
2021-07-29,1800.0
2021-08-02,1830.0
2021-08-03,1830.0
2021-08-04,1800.0
2021-08-05,1820.0
2021-08-06,1830.0
2021-08-09,1830.0
2021-08-11,1840.0
2021-08-12,1848.0
2021-08-13,1870.0
2021-08-16,1875.0
2021-08-17,1897.0
2021-08-18,1885.0
2021-08-19,1895.0
2021-08-23,1900.0
2021-08-24,1920.0
2021-08-25,1917.0
2021-08-26,1925.0
2021-08-27,1950.0
2021-08-30,1940.0
2021-08-31,1920.0
2021-09-01,1917.0
2021-09-02,1917.0
2021-09-03,1921.0
2021-09-06,1903.0
2021-09-07,1930.0
2021-09-08,1945.0
2021-09-09,1990.0
2021-09-10,1970.0
2021-09-13,2000.0
2021-09-14,2010.0
2021-09-15,2010.0
2021-09-16,2025.0
2021-09-17,2048.0
2021-09-20,2048.0
2021-09-21,2048.0
2021-09-22,2070.0
2021-09-23,2101.0
2021-09-24,2130.0
2021-09-27,2135.0
2021-09-28,2150.0
2021-09-29,2180.0
2021-09-30,2179.0
2021-10-01,2166.0
2021-10-04,2160.0
2021-10-05,2150.0
2021-10-06,2170.0
2021-10-07,2171.0
2021-10-08,2182.0
2021-10-11,2189.0
2021-10-12,2172.0
2021-10-13,2190.0
2021-10-14,2198.0
2021-10-15,2198.0
2021-10-18,2198.0
2021-10-21,2198.0
2021-10-22,2200.0
2021-10-25,2215.0
2021-10-26,2339.0
2021-10-27,2253.0
2021-10-28,2301.0
2021-10-29,2300.0
2021-11-01,2215.0
2021-11-02,2280.0
2021-11-03,2270.0
2021-11-04,2220.0
2021-11-05,2200.0
2021-11-08,2200.0
2021-11-09,2172.0
2021-11-10,2170.0
2021-11-11,2197.0
2021-11-12,2174.0
2021-11-15,2180.0
2021-11-16,2174.0
2021-11-17,2165.0
2021-11-19,2170.0
2021-11-22,2170.0
2021-11-23,2165.0
2021-11-24,2165.0
2021-11-25,2165.0
2021-11-26,2120.0
2021-11-29,2120.0
2021-11-30,2110.0
2021-12-01,2120.0
2021-12-02,2120.0
2021-12-03,2106.0
2021-12-06,2107.0
2021-12-07,2107.0
2021-12-08,2107.0
2021-12-09,2120.0
2021-12-10,2170.0
2021-12-13,2170.0
2021-12-14,2170.0
2021-12-15,2175.0
2021-12-16,2178.0
2021-12-17,2199.0
2021-12-20,2199.0
2021-12-21,2190.0
2021-12-22,2190.0
2021-12-23,2190.0
2021-12-24,2154.0
2021-12-27,2151.0
2021-12-28,2170.0
2021-12-29,2200.0
2021-12-30,2200.0
2021-12-31,2200.0
2022-01-03,2200.0
2022-01-04,2200.0
2022-01-05,2181.0
2022-01-06,2200.0
2022-01-07,2230.0
2022-01-10,2230.0
2022-01-12,2231.0
2022-01-13,2295.0
2022-01-14,2290.0
2022-01-17,2290.0
2022-01-18,2292.0
2022-01-19,2211.0
2022-01-20,2270.0
2022-01-21,2270.0
2022-01-24,2270.0
2022-01-25,2270.0
2022-01-26,2255.0
2022-01-27,2255.0
2022-01-28,2240.0
2022-01-31,2287.0
2022-02-01,2255.0
2022-02-02,2287.0
2022-02-03,2257.0
2022-02-04,2290.0
2022-02-07,2256.0
2022-02-08,2290.0
2022-02-09,2285.0
2022-02-10,2280.0
2022-02-11,2271.0
2022-02-14,2270.0
2022-02-15,2255.0
2022-02-16,2255.0
2022-02-17,2239.0
2022-02-18,2195.0
2022-02-21,2180.0
2022-02-22,2179.0
2022-02-23,2150.0
2022-02-24,2022.0
2022-02-25,2050.0
2022-02-28,1961.0
2022-03-01,2000.0
2022-03-02,1966.0
2022-03-03,1971.0
2022-03-04,1994.0
2022-03-07,1880.0
2022-03-08,1890.0
2022-03-09,1993.0
2022-03-10,1877.0
2022-03-11,1850.0
2022-03-14,1831.0
2022-03-15,1900.0
2022-03-16,1860.0
2022-03-17,1919.0
2022-03-18,1910.0
2022-03-21,1917.0
2022-03-22,1904.0
2022-03-23,1850.0
2022-03-24,1845.0
2022-03-25,1850.0
2022-03-28,1899.0
2022-03-29,1860.0
2022-03-30,1861.0
2022-03-31,1905.0
2022-04-01,1920.0
2022-04-04,1920.0
2022-04-05,1935.0
2022-04-06,1920.0
2022-04-07,1945.0
2022-04-08,1960.0
2022-04-11,1921.0
2022-04-12,1960.0
2022-04-13,1971.0
2022-04-14,1980.0
2022-04-15,1990.0
2022-04-18,1990.0
2022-04-19,1990.0
2022-04-20,1990.0
2022-04-21,1980.0
2022-04-22,2000.0
2022-04-25,1990.0
2022-04-26,2010.0
2022-04-27,1946.0
2022-04-28,2020.0
2022-04-29,2000.0
2022-05-04,2000.0
2022-05-05,2000.0
2022-05-06,1975.0
2022-05-09,1970.0
2022-05-10,1891.0
2022-05-11,1890.0
2022-05-12,1860.0
2022-05-13,1860.0
2022-05-16,1900.0
2022-05-17,1900.0
2022-05-18,1882.0
2022-05-19,1880.0
2022-05-20,1865.0
2022-05-23,1822.0
2022-05-24,1800.0
2022-05-25,1800.0
2022-05-26,1800.0
2022-05-27,1800.0
2022-05-30,1800.0
2022-05-31,1805.0
2022-06-01,1757.0
2022-06-02,1764.0
2022-06-03,1773.0
2022-06-06,1773.0
2022-06-07,1830.0
2022-06-08,1830.0
2022-06-09,1780.0
2022-06-10,1780.0
2022-06-13,1800.0
2022-06-14,1770.0
2022-06-15,1760.0
2022-06-16,1755.0
2022-06-17,1680.0
2022-06-20,1700.0
2022-06-21,1700.0
2022-06-22,1695.0
2022-06-23,1660.0
2022-06-24,1700.0
2022-06-27,1720.0
2022-06-28,1700.0
2022-06-29,1700.0
2022-06-30,1700.0
2022-07-01,1630.0
2022-07-04,1599.0
2022-07-05,1610.0
2022-07-06,1685.0
2022-07-07,1641.0
2022-07-08,1603.0
2022-07-12,1640.0
2022-07-13,1640.0
2022-07-14,1650.0
2022-07-15,1661.0
2022-07-18,1670.0
2022-07-19,1700.0
2022-07-20,1705.0
2022-07-21,1705.0
2022-07-22,1700.0
2022-07-25,1700.0
2022-07-26,1666.0
2022-07-27,1680.0
2022-07-28,1680.0
2022-07-29,1688.0
2022-08-01,1688.0
2022-08-02,1670.0
2022-08-03,1700.0
2022-08-04,1720.0
2022-08-05,1702.0
2022-08-08,1702.0
2022-08-09,1717.0
2022-08-10,1720.0
2022-08-11,1741.0
2022-08-12,1770.0
2022-08-15,1761.0
2022-08-16,1745.0
2022-08-17,1760.0
2022-08-18,1760.0
2022-08-19,1760.0
2022-08-22,1790.0
2022-08-23,1800.0
2022-08-24,1850.0
2022-08-25,1870.0
2022-08-26,1833.0
2022-08-29,1830.0
2022-08-30,1825.0
2022-08-31,1790.0
2022-09-01,1781.0
2022-09-02,1762.0
2022-09-05,1770.0
2022-09-06,1758.0
2022-09-07,1800.0
2022-09-08,1810.0
2022-09-09,1766.0
2022-09-12,1766.0
2022-09-13,1780.0
2022-09-14,1782.0
2022-09-15,1780.0
2022-09-16,1780.0
2022-09-19,1800.0
2022-09-20,1810.0
2022-09-21,1815.0
2022-09-22,1815.0
2022-09-23,1814.0
2022-09-26,1735.0
2022-09-27,1700.0
2022-09-28,1699.0
2022-09-29,1650.0
2022-09-30,1605.0
2022-10-03,1610.0
2022-10-04,1610.0
2022-10-05,1610.0
2022-10-06,1620.0
2022-10-07,1640.0
2022-10-11,1640.0
2022-10-12,1640.0
2022-10-13,1556.0
2022-10-14,1550.0
2022-10-17,1535.0
2022-10-18,1535.0
2022-10-19,1550.0
2022-10-20,1515.0
2022-10-21,1432.0
2022-10-24,1435.0
2022-10-25,1475.0
2022-10-26,1485.0
2022-10-27,1500.0
2022-10-28,1439.0
2022-10-31,1480.0
2022-11-01,1515.0
2022-11-02,1490.0
2022-11-03,1440.0
2022-11-04,1420.0
2022-11-07,1459.0
2022-11-08,1422.0
2022-11-09,1430.0
2022-11-10,1400.0
2022-11-11,1400.0
2022-11-14,1420.0
2022-11-15,1439.0
2022-11-16,1439.0
2022-11-17,1450.0
2022-11-21,1431.0
2022-11-22,1440.0
2022-11-23,1440.0
2022-11-24,1440.0
2022-11-25,1420.0
2022-11-28,1413.0
2022-11-29,1413.0
2022-11-30,1429.0
2022-12-01,1430.0
2022-12-02,1450.0
2022-12-05,1530.0
2022-12-06,1475.0
2022-12-07,1475.0
2022-12-08,1536.0
2022-12-09,1501.0
2022-12-12,1536.0
2022-12-13,1536.0
2022-12-14,1536.0
2022-12-15,1500.0
2022-12-16,1500.0
2022-12-19,1500.0
2022-12-20,1490.0
2022-12-21,1450.0
2022-12-22,1440.0
2022-12-23,1450.0
2022-12-26,1450.0
2022-12-27,1450.0
2022-12-28,1400.0
2022-12-29,1400.0
2022-12-30,1350.0
2023-01-02,1400.0
2023-01-03,1350.0
2023-01-04,1335.0
2023-01-05,1255.0
2023-01-06,1187.0
2023-01-09,1202.0
2023-01-10,1203.0
2023-01-12,1265.0
2023-01-13,1340.0
2023-01-16,1415.0
2023-01-17,1415.0
2023-01-18,1420.0
2023-01-19,1370.0
2023-01-20,1360.0
2023-01-23,1350.0
2023-01-24,1310.0
2023-01-25,1385.0
2023-01-26,1302.0
2023-01-27,1311.0
2023-01-30,1347.0
2023-01-31,1425.0
2023-02-01,1370.0
2023-02-02,1400.0
2023-02-03,1376.0
2023-02-06,1350.0
2023-02-07,1371.0
2023-02-08,1400.0
2023-02-09,1405.0
2023-02-10,1405.0
2023-02-13,1405.0
2023-02-14,1425.0
2023-02-15,1400.0
2023-02-16,1405.0
2023-02-17,1405.0
2023-02-20,1422.0
2023-02-21,1388.0
2023-02-22,1400.0
2023-02-23,1400.0
2023-02-24,1420.0
2023-02-27,1381.0
2023-02-28,1382.0
2023-03-01,1401.0
2023-03-02,1389.0
2023-03-03,1389.0
2023-03-06,1382.0
2023-03-07,1382.0
2023-03-08,1390.0
2023-03-09,1390.0
2023-03-10,1367.0
2023-03-13,1367.0
2023-03-14,1367.0
2023-03-15,1334.0
2023-03-16,1334.0
2023-03-17,1406.0
2023-03-20,1406.0
2023-03-21,1406.0
2023-03-22,1419.0
2023-03-23,1419.0
2023-03-24,1419.0
2023-03-27,1373.0
2023-03-28,1373.0
2023-03-29,1380.0
2023-03-30,1380.0
2023-03-31,1382.0
2023-04-03,1382.0
2023-04-04,1386.0
2023-04-05,1400.0
2023-04-06,1390.0
2023-04-07,1390.0
2023-04-10,1430.0
2023-04-11,1400.0
2023-04-12,1405.0
2023-04-13,1405.0
2023-04-14,1450.0
2023-04-17,1450.0
2023-04-18,1450.0
2023-04-19,1490.0
2023-04-20,1515.0
2023-04-21,1470.0
2023-04-25,1471.0
2023-04-26,1520.0
2023-04-27,1460.0
2023-04-28,1490.0
2023-05-02,1519.0
2023-05-03,1495.0
2023-05-04,1450.0
2023-05-05,1450.0
2023-05-08,1500.0
2023-05-09,1481.0
2023-05-10,1510.0
2023-05-11,1549.0
2023-05-12,1577.0
2023-05-15,1585.0
2023-05-16,1560.0
2023-05-17,1560.0
2023-05-18,1540.0
2023-05-19,1560.0
2023-05-22,1568.0
2023-05-23,1540.0
2023-05-24,1540.0
2023-05-25,1516.0
2023-05-26,1560.0
2023-05-29,1560.0
2023-05-30,1625.0
2023-05-31,1624.0
2023-06-01,1620.0
2023-06-02,1680.0
2023-06-05,1605.0
2023-06-06,1590.0
2023-06-07,1664.0
2023-06-08,1664.0
2023-06-09,1654.0
2023-06-12,1660.0
2023-06-13,1660.0
2023-06-14,1695.0
2023-06-15,1750.0
2023-06-16,1720.0
2023-06-19,1681.0
2023-06-20,1750.0
2023-06-21,1720.0
2023-06-22,1650.0
2023-06-23,1740.0
2023-06-26,1740.0
2023-06-27,1740.0
2023-06-28,1780.0
2023-07-03,1770.0
2023-07-04,1820.0
2023-07-05,1800.0
2023-07-06,1785.0
2023-07-07,1761.0
2023-07-10,1785.0
2023-07-11,1795.0
2023-07-12,1800.0
2023-07-13,1730.0
2023-07-14,1735.0
2023-07-17,1735.0
2023-07-18,1775.0
2023-07-20,1790.0
2023-07-21,1800.0
2023-07-24,1785.0
2023-07-25,1761.0
2023-07-26,1755.0
2023-07-27,1789.0
2023-07-28,1798.0
2023-07-31,1795.0
2023-08-01,1756.0
2023-08-02,1800.0
2023-08-03,1795.0
2023-08-04,1780.0
2023-08-07,1780.0
2023-08-08,1800.0
2023-08-09,1782.0
2023-08-10,1800.0
2023-08-11,1794.0
2023-08-15,1794.0
2023-08-16,1794.0
2023-08-17,1794.0
2023-08-18,1794.0
2023-08-22,1751.0
2023-08-23,1761.0
2023-08-24,1779.0
2023-08-25,1775.0
2023-08-28,1750.0
2023-08-29,1750.0
2023-08-30,1787.0
2023-08-31,1750.0
2023-09-01,1700.0
2023-09-04,1700.0
2023-09-05,1680.0
2023-09-06,1650.0
2023-09-07,1650.0
2023-09-08,1650.0
2023-09-11,1748.0
2023-09-12,1750.0
2023-09-13,1702.0
2023-09-14,1705.0
2023-09-15,1730.0
2023-09-18,1702.0
2023-09-19,1700.0
2023-09-20,1651.0
2023-09-21,1680.0
2023-09-22,1680.0
2023-09-25,1680.0
2023-09-26,1700.0
2023-09-27,1700.0
2023-10-02,1665.0
2023-10-03,1670.0
2023-10-04,1660.0
2023-10-05,1759.0
2023-10-06,1854.0
2023-10-09,1864.0
2023-10-10,1860.0
2023-10-11,1855.0
2023-10-12,1860.0
2023-10-13,1870.0
2023-10-16,1878.0
2023-10-17,1865.0
2023-10-18,1972.0
2023-10-19,1965.0
2023-10-20,1949.0
2023-10-23,1960.0
2023-10-24,1950.0
2023-10-25,1920.0
2023-10-26,1890.0
2023-10-27,1875.0
2023-10-30,1863.0
2023-10-31,1866.0
2023-11-01,1860.0
2023-11-02,1875.0
2023-11-03,1900.0
2023-11-07,1900.0
2023-11-08,1900.0
2023-11-09,1900.0
2023-11-10,1899.0
2023-11-13,1899.0
2023-11-14,1890.0
2023-11-15,1850.0
2023-11-16,1885.0
2023-11-17,1900.0
2023-11-20,1885.0
2023-11-21,1860.0
2023-11-22,1889.0
2023-11-23,1885.0
2023-11-24,1872.0
2023-11-27,1872.0
2023-11-28,1852.0
2023-11-29,1851.0
2023-11-30,1852.0
2023-12-01,1886.0
2023-12-04,1852.0
2023-12-05,1860.0
2023-12-06,1870.0
2023-12-07,1886.0
2023-12-08,1900.0
2023-12-11,1955.0
2023-12-12,1910.0
2023-12-13,1959.0
2023-12-14,1950.0
2023-12-15,1950.0
2023-12-18,1950.0
2023-12-19,1960.0
2023-12-20,1950.0
2023-12-21,1911.0
2023-12-22,1951.0
2023-12-25,1918.0
2023-12-26,1920.0
2023-12-27,1940.0
2023-12-28,1920.0
2023-12-29,1920.0
2024-01-02,1920.0
2024-01-03,1950.0
2024-01-04,1969.0
2024-01-05,1980.0
2024-01-08,1994.0
2024-01-09,1994.0
2024-01-10,1994.0
2024-01-12,2000.0
2024-01-15,2000.0
2024-01-16,2074.0
2024-01-17,2070.0
2024-01-18,2059.0
2024-01-19,2027.0
2024-01-22,2020.0
2024-01-23,2050.0
2024-01-24,2045.0
2024-01-25,2045.0
2024-01-26,2010.0
2024-01-29,2000.0
2024-01-30,1940.0
2024-01-31,1951.0
2024-02-01,1960.0
2024-02-02,1980.0
2024-02-05,1980.0
2024-02-06,1989.0
2024-02-07,1985.0
2024-02-08,1985.0
2024-02-09,2010.0
2024-02-12,2010.0
2024-02-13,1985.0
2024-02-14,2005.0
2024-02-15,2005.0
2024-02-16,2010.0
2024-02-19,2010.0
2024-02-20,1977.0
2024-02-21,2000.0
2024-02-22,1997.0
2024-02-23,2005.0
2024-02-26,2009.0
2024-02-27,2000.0
2024-02-28,2004.0
2024-02-29,1999.0
2024-03-01,1973.0
2024-03-04,1974.0
2024-03-05,2000.0
2024-03-06,1960.0
2024-03-07,1965.0
2024-03-08,2000.0
2024-03-11,1969.0
2024-03-12,1965.0
2024-03-13,1970.0
2024-03-14,1997.0
2024-03-15,2000.0
2024-03-18,2000.0
2024-03-19,1989.0
2024-03-20,1989.0
2024-03-21,1989.0
2024-03-22,1990.0
2024-03-25,1990.0
2024-03-26,1965.0
2024-03-27,1990.0
2024-03-28,1980.0
2024-03-29,1950.0
2024-04-01,1960.0
2024-04-02,1960.0
2024-04-03,1955.0
2024-04-04,1955.0
2024-04-05,1960.0
2024-04-08,1960.0
2024-04-09,1981.0
2024-04-15,1970.0
2024-04-16,1970.0
2024-04-17,2000.0
2024-04-18,2020.0
2024-04-19,2045.0
2024-04-22,2000.0
2024-04-23,2000.0
2024-04-24,1990.0
2024-04-25,1990.0
2024-04-26,1990.0
2024-04-29,2000.0
2024-04-30,2000.0
2024-05-02,2020.0
2024-05-03,2000.0
2024-05-06,2000.0
2024-05-07,2000.0
2024-05-08,1991.0
2024-05-09,2000.0
2024-05-10,2039.0
2024-05-13,2000.0
2024-05-14,2000.0
2024-05-15,1999.0
2024-05-16,2000.0
2024-05-17,2018.0
2024-05-20,2020.0
2024-05-21,2002.0
2024-05-22,2000.0
2024-05-23,2002.0
2024-05-24,2000.0
2024-05-27,2000.0
2024-05-28,2000.0
2024-05-29,1999.0
2024-05-30,1980.0
2024-05-31,1970.0
2024-06-03,1970.0
2024-06-04,1970.0
2024-06-05,1861.0
2024-06-06,1950.0
2024-06-07,1948.0
2024-06-10,1935.0
2024-06-11,1935.0
2024-06-12,1935.0
2024-06-13,1925.0
2024-06-14,1910.0
2024-06-19,1910.0
2024-06-20,1910.0
2024-06-21,1915.0
2024-06-24,1911.0
2024-06-25,1960.0
2024-06-26,1929.0
2024-06-27,1930.0
2024-06-28,1900.0
2024-07-01,1920.0
2024-07-02,1885.0
2024-07-03,1895.0
2024-07-04,1852.0
2024-07-05,1879.0
2024-07-08,1900.0
2024-07-09,1857.0
2024-07-10,1863.0
2024-07-11,1900.0
2024-07-12,1924.0
2024-07-15,1900.0
2024-07-16,1949.0
2024-07-17,1930.0
2024-07-18,1960.0
2024-07-19,1950.0
2024-07-22,1995.0
2024-07-23,1950.0
2024-07-24,1944.0
2024-07-25,1944.0
2024-07-26,1960.0
2024-07-29,1980.0
2024-07-31,1960.0
2024-08-01,1943.0
2024-08-02,1955.0
2024-08-05,1900.0
2024-08-06,1930.0
2024-08-07,1950.0
2024-08-08,1950.0
2024-08-09,1937.0
2024-08-12,1937.0
2024-08-13,1970.0
2024-08-15,1970.0
2024-08-16,1971.0
2024-08-19,1971.0
2024-08-22,1965.0
2024-08-23,1970.0
2024-08-26,1975.0
2024-08-27,1935.0
2024-08-28,1935.0
2024-08-29,1900.0
2024-08-30,1900.0
2024-09-02,1892.0
2024-09-03,1900.0
2024-09-04,1901.0
2024-09-05,1910.0
2024-09-06,1915.0
2024-09-09,1938.0
2024-09-10,1913.0
2024-09-11,1910.0
2024-09-12,1850.0
2024-09-13,1854.0
2024-09-18,1865.0
2024-09-19,1895.0
2024-09-20,1907.0
2024-09-23,1902.0
2024-09-24,1902.0
2024-09-25,1873.0
2024-09-26,1896.0
2024-09-27,1881.0
2024-09-30,1880.0
2024-10-01,1805.0
2024-10-02,1822.0
2024-10-03,1850.0
2024-10-04,1851.0
2024-10-07,1851.0
2024-10-08,1835.0
2024-10-09,1836.0
2024-10-10,1839.0
2024-10-11,1838.0
2024-10-14,1820.0
2024-10-15,1800.0
2024-10-16,1780.0
2024-10-17,1801.0
2024-10-18,1821.0
2024-10-21,1821.0
2024-10-22,1825.0
2024-10-23,1832.0
2024-10-24,1829.0
2024-10-25,1832.0
2024-10-28,1825.0
2024-10-29,1855.0
2024-10-30,1855.0
2024-10-31,1845.0
2024-11-01,1861.0
2024-11-04,1880.0
2024-11-05,1880.0
2024-11-07,1910.0
2024-11-08,1920.0
2024-11-11,1922.0
2024-11-12,1929.0
2024-11-13,1935.0
2024-11-14,1958.0
2024-11-15,2000.0
2024-11-19,2021.0
2024-11-20,2000.0
2024-11-21,1987.0
2024-11-22,2000.0
2024-11-25,1980.0
2024-11-26,1971.0
2024-11-27,2000.0
2024-11-28,2000.0
2024-11-29,2000.0
2024-12-02,1985.0
2024-12-03,1995.0
2024-12-04,1990.0
2024-12-05,1985.0
2024-12-06,1983.0
2024-12-09,1989.0
2024-12-10,1985.0
2024-12-11,1988.0
2024-12-12,1946.0
2024-12-13,1947.0
2024-12-16,1940.0
2024-12-17,1960.0
2024-12-18,1941.0
2024-12-19,1941.0
2024-12-20,1910.0
2024-12-23,1907.0
2024-12-24,1910.0
2024-12-25,1910.0
2024-12-26,1951.0
2024-12-27,1949.0
2024-12-30,1925.0
2024-12-31,1935.0
2025-01-02,1968.0
2025-01-03,2040.0
2025-01-06,2040.0
2025-01-07,2035.0
2025-01-08,2034.0
2025-01-09,2038.0
2025-01-10,2038.0
2025-01-13,2041.0
2025-01-15,2045.0
2025-01-16,2050.0
2025-01-17,2045.0
2025-01-20,2030.0
2025-01-21,2040.0
2025-01-22,2010.0
2025-01-23,2030.0
2025-01-24,2028.0
2025-01-27,2020.0
2025-01-28,2022.0
2025-01-29,2026.0
2025-01-30,2026.0
2025-01-31,2010.0
2025-02-03,2001.0
2025-02-04,2020.0
2025-02-05,2005.0
2025-02-06,2001.0
2025-02-07,1985.0
2025-02-10,1986.0
2025-02-11,1990.0
2025-02-12,1989.0
2025-02-13,1970.0
2025-02-14,1953.0
2025-02-17,2000.0
2025-02-18,1980.0
2025-02-19,1980.0
2025-02-20,1960.0
2025-02-21,1905.0
2025-02-24,1925.0
2025-02-25,1902.0
2025-02-26,1916.0
2025-02-27,1926.0
2025-02-28,1900.0
2025-03-03,1905.0
2025-03-04,1905.0
2025-03-05,1931.0
2025-03-06,1900.0
2025-03-07,1912.0
2025-03-10,1900.0
2025-03-11,1895.0
2025-03-12,1893.0
2025-03-13,1900.0
2025-03-14,1900.0
2025-03-17,1905.0
2025-03-18,1900.0
