date,ATL
2023-02-16,119.0
2023-02-17,125.95
2023-02-20,120.6
2023-02-21,126.5
2023-02-22,125.0
2023-02-23,132.0
2023-02-24,135.0
2023-02-27,128.65
2023-02-28,132.9
2023-03-01,132.9
2023-03-02,132.3
2023-03-03,131.85
2023-03-06,131.0
2023-03-07,123.15
2023-03-08,126.85
2023-03-09,126.65
2023-03-10,120.0
2023-03-13,119.55
2023-03-14,119.0
2023-03-15,117.95
2023-03-16,119.9
2023-03-17,120.0
2023-03-20,120.0
2023-03-21,122.0
2023-03-22,121.95
2023-03-23,123.0
2023-03-24,124.5
2023-03-27,124.0
2023-03-28,123.9
2023-03-29,123.5
2023-03-30,119.0
2023-03-31,123.5
2023-04-03,122.95
2023-04-04,121.4
2023-04-05,120.5
2023-04-06,122.8
2023-04-07,122.35
2023-04-10,122.0
2023-04-11,122.0
2023-04-12,121.95
2023-04-13,123.0
2023-04-14,129.0
2023-04-17,122.0
2023-04-18,125.0
2023-04-19,122.0
2023-04-20,127.0
2023-04-21,132.0
2023-04-25,129.5
2023-04-26,125.0
2023-04-27,128.0
2023-04-28,130.0
2023-05-02,130.0
2023-05-03,129.8
2023-05-04,127.2
2023-05-05,127.0
2023-05-08,125.3
2023-05-09,124.85
2023-05-10,127.0
2023-05-11,127.9
2023-05-12,127.1
2023-05-15,127.0
2023-05-16,130.0
2023-05-17,127.25
2023-05-18,128.9
2023-05-19,129.8
2023-05-22,129.9
2023-05-23,127.1
2023-05-24,130.0
2023-05-25,131.0
2023-05-26,130.0
2023-05-29,129.5
2023-05-30,131.0
2023-05-31,130.0
2023-06-01,128.05
2023-06-02,132.5
2023-06-05,132.4
2023-06-06,132.75
2023-06-07,129.6
2023-06-08,131.9
2023-06-09,132.0
2023-06-12,129.8
2023-06-13,128.9
2023-06-14,129.9
2023-06-15,129.0
2023-06-16,125.0
2023-06-19,125.7
2023-06-20,126.0
2023-06-21,126.0
2023-06-22,126.0
2023-06-23,125.0
2023-06-26,124.65
2023-06-27,124.0
2023-06-28,123.0
2023-07-03,125.0
2023-07-04,125.0
2023-07-05,125.0
2023-07-06,124.95
2023-07-07,124.5
2023-07-10,124.5
2023-07-11,125.0
2023-07-12,122.0
2023-07-13,122.0
2023-07-14,121.0
2023-07-17,120.7
2023-07-18,120.0
2023-07-20,120.0
2023-07-21,120.0
2023-07-24,120.1
2023-07-25,120.5
2023-07-26,120.7
2023-07-27,123.0
2023-07-28,123.0
2023-07-31,122.0
2023-08-01,121.0
2023-08-02,120.5
2023-08-03,121.0
2023-08-04,120.0
2023-08-07,120.0
2023-08-08,120.0
2023-08-09,120.0
2023-08-10,120.0
2023-08-11,120.0
2023-08-15,120.0
2023-08-16,121.55
2023-08-17,122.0
2023-08-18,123.45
2023-08-22,119.55
2023-08-23,122.0
2023-08-24,120.0
2023-08-25,119.0
2023-08-28,120.0
2023-08-29,121.5
2023-08-30,120.0
2023-08-31,121.0
2023-09-01,118.0
2023-09-04,118.0
2023-09-05,120.0
2023-09-06,119.5
2023-09-07,119.5
2023-09-08,122.0
2023-09-11,121.9
2023-09-12,121.0
2023-09-13,124.0
2023-09-14,124.8
2023-09-15,122.05
2023-09-18,121.0
2023-09-19,121.0
2023-09-20,118.5
2023-09-21,120.0
2023-09-22,124.0
2023-09-25,123.9
2023-09-26,123.5
2023-09-27,123.7
2023-10-02,122.0
2023-10-03,120.1
2023-10-04,120.0
2023-10-05,120.0
2023-10-06,123.45
2023-10-09,121.0
2023-10-10,121.0
2023-10-11,121.0
2023-10-12,122.0
2023-10-13,122.0
2023-10-16,120.5
2023-10-17,120.0
2023-10-18,122.0
2023-10-19,120.2
2023-10-20,120.0
2023-10-23,120.0
2023-10-24,120.0
2023-10-25,120.0
2023-10-26,120.0
2023-10-27,120.0
2023-10-30,120.0
2023-10-31,120.0
2023-11-01,120.0
2023-11-02,119.0
2023-11-03,122.0
2023-11-07,122.0
2023-11-08,120.4
2023-11-09,121.0
2023-11-10,120.0
2023-11-13,121.9
2023-11-14,121.8
2023-11-15,119.55
2023-11-16,121.0
2023-11-17,121.3
2023-11-20,120.0
2023-11-21,119.8
2023-11-22,121.6
2023-11-23,121.75
2023-11-24,122.0
2023-11-27,122.5
2023-11-28,119.45
2023-11-29,119.45
2023-11-30,121.0
2023-12-01,121.95
2023-12-04,121.85
2023-12-05,120.0
2023-12-06,121.95
2023-12-07,121.95
2023-12-08,121.95
2023-12-11,121.9
2023-12-12,121.0
2023-12-13,121.0
2023-12-14,121.0
2023-12-15,124.0
2023-12-18,122.0
2023-12-19,125.0
2023-12-20,124.9
2023-12-21,124.95
2023-12-22,124.95
2023-12-25,124.85
2023-12-26,125.0
2023-12-27,127.0
2023-12-28,127.0
2023-12-29,127.0
2024-01-02,125.0
2024-01-03,125.0
2024-01-04,126.95
2024-01-05,125.0
2024-01-08,125.0
2024-01-09,125.0
2024-01-10,124.0
2024-01-12,124.0
2024-01-15,123.1
2024-01-16,125.0
2024-01-17,122.5
2024-01-18,124.9
2024-01-19,122.1
2024-01-22,122.35
2024-01-23,123.7
2024-01-24,124.4
2024-01-25,125.3
2024-01-26,125.0
2024-01-29,125.85
2024-01-30,124.65
2024-01-31,123.1
2024-02-01,125.0
2024-02-02,125.5
2024-02-05,125.0
2024-02-06,124.95
2024-02-07,124.0
2024-02-08,123.0
2024-02-09,123.0
2024-02-12,123.0
2024-02-13,123.0
2024-02-14,124.0
2024-02-15,123.0
2024-02-16,124.0
2024-02-19,122.0
2024-02-20,122.0
2024-02-21,122.0
2024-02-22,123.0
2024-02-23,124.8
2024-02-26,125.0
2024-02-27,123.0
2024-02-28,123.15
2024-02-29,121.0
2024-03-01,123.8
2024-03-04,122.0
2024-03-05,123.0
2024-03-06,123.0
2024-03-07,123.0
2024-03-08,122.05
2024-03-11,123.7
2024-03-12,123.0
2024-03-13,122.0
2024-03-14,122.0
2024-03-15,123.0
2024-03-18,122.0
2024-03-19,122.5
2024-03-20,123.0
2024-03-21,123.0
2024-03-22,123.0
2024-03-25,123.6
2024-03-26,123.5
2024-03-27,123.1
2024-03-28,124.0
2024-03-29,124.0
2024-04-01,123.55
2024-04-02,123.0
2024-04-03,125.0
2024-04-04,124.7
2024-04-05,127.0
2024-04-08,126.8
2024-04-09,131.0
2024-04-15,133.7
2024-04-16,133.0
2024-04-17,133.25
2024-04-18,134.0
2024-04-19,135.5
2024-04-22,134.5
2024-04-23,133.0
2024-04-24,132.0
2024-04-25,133.9
2024-04-26,140.05
2024-04-29,140.05
2024-04-30,144.0
2024-05-02,148.0
2024-05-03,151.0
2024-05-06,152.0
2024-05-07,150.0
2024-05-08,150.0
2024-05-09,147.4
2024-05-10,147.4
2024-05-13,145.7
2024-05-14,144.0
2024-05-15,147.55
2024-05-16,147.55
2024-05-17,143.0
2024-05-20,145.0
2024-05-21,144.0
2024-05-22,138.0
2024-05-23,145.0
2024-05-24,138.85
2024-05-27,140.0
2024-05-28,139.3
2024-05-29,140.0
2024-05-30,140.0
2024-05-31,137.5
2024-06-03,142.9
2024-06-04,137.1
2024-06-05,137.0
2024-06-06,136.7
2024-06-07,136.7
2024-06-10,136.7
2024-06-11,136.5
2024-06-12,137.5
2024-06-13,138.0
2024-06-14,136.4
2024-06-19,139.0
2024-06-20,136.6
2024-06-21,130.0
2024-06-24,139.95
2024-06-25,139.95
2024-06-26,137.0
2024-06-27,135.0
2024-06-28,132.0
2024-07-01,133.0
2024-07-02,134.95
2024-07-03,132.0
2024-07-04,130.0
2024-07-05,130.0
2024-07-08,130.0
2024-07-09,129.0
2024-07-10,129.0
2024-07-11,135.0
2024-07-12,134.0
2024-07-15,130.0
2024-07-16,130.0
2024-07-17,130.0
2024-07-18,132.0
2024-07-19,133.4
2024-07-22,133.3
2024-07-23,132.9
2024-07-24,131.3
2024-07-25,131.0
2024-07-26,132.8
2024-07-29,132.0
2024-07-31,133.0
2024-08-01,132.95
2024-08-02,131.0
2024-08-05,132.0
2024-08-06,131.0
2024-08-07,131.0
2024-08-08,131.0
2024-08-09,131.0
2024-08-12,131.0
2024-08-13,131.0
2024-08-15,130.0
2024-08-16,130.0
2024-08-19,130.0
2024-08-22,131.0
2024-08-23,134.0
2024-08-26,134.0
2024-08-27,134.0
2024-08-28,132.6
2024-08-29,131.3
2024-08-30,132.0
2024-09-02,131.0
2024-09-03,131.0
2024-09-04,129.75
2024-09-05,131.8
2024-09-06,134.4
2024-09-09,131.25
2024-09-10,125.6
2024-09-11,129.0
2024-09-12,129.0
2024-09-13,131.0
2024-09-18,131.0
2024-09-19,134.0
2024-09-20,129.2
2024-09-23,135.0
2024-09-24,133.5
2024-09-25,134.0
2024-09-26,133.0
2024-09-27,140.1
2024-09-30,139.95
2024-10-01,138.95
2024-10-02,135.0
2024-10-03,131.3
2024-10-04,130.2
2024-10-07,130.3
2024-10-08,130.25
2024-10-09,132.0
2024-10-10,131.0
2024-10-11,130.2
2024-10-14,130.2
2024-10-15,131.0
2024-10-16,130.1
2024-10-17,139.0
2024-10-18,138.15
2024-10-21,138.15
2024-10-22,137.95
2024-10-23,136.85
2024-10-24,132.15
2024-10-25,134.0
2024-10-28,131.75
2024-10-29,133.0
2024-10-30,131.0
2024-10-31,130.0
2024-11-01,129.1
2024-11-04,129.0
2024-11-05,129.0
2024-11-07,131.95
2024-11-08,130.0
2024-11-11,130.0
2024-11-12,130.0
2024-11-13,130.0
2024-11-14,132.0
2024-11-15,130.0
2024-11-19,131.5
2024-11-20,130.3
2024-11-21,126.5
2024-11-22,128.0
2024-11-25,131.0
2024-11-26,128.5
2024-11-27,130.0
2024-11-28,128.6
2024-11-29,130.05
2024-12-02,128.35
2024-12-03,128.0
2024-12-04,129.5
2024-12-05,132.0
2024-12-06,131.7
2024-12-09,129.5
2024-12-10,131.9
2024-12-11,128.5
2024-12-12,129.0
2024-12-13,129.0
2024-12-16,131.0
2024-12-17,131.0
2024-12-18,130.0
2024-12-19,130.0
2024-12-20,128.0
2024-12-23,128.0
2024-12-24,128.5
2024-12-25,130.0
2024-12-26,127.75
2024-12-27,125.0
2024-12-30,125.0
2024-12-31,127.5
2025-01-02,125.3
2025-01-03,130.0
2025-01-06,128.0
2025-01-07,128.1
2025-01-08,130.0
2025-01-09,131.55
2025-01-10,133.0
2025-01-13,132.0
2025-01-15,143.0
2025-01-16,141.0
2025-01-17,148.2
2025-01-20,153.5
2025-01-21,152.05
2025-01-22,154.9
2025-01-23,160.0
2025-01-24,165.0
2025-01-27,167.8
2025-01-28,161.9
2025-01-29,159.2
2025-01-30,158.9
2025-01-31,155.5
2025-02-03,154.0
2025-02-04,152.65
2025-02-05,152.75
2025-02-06,153.5
2025-02-07,156.0
2025-02-10,159.0
2025-02-11,155.25
2025-02-12,155.0
2025-02-13,154.65
2025-02-14,150.0
2025-02-17,156.0
2025-02-18,155.0
2025-02-19,156.0
2025-02-20,158.0
2025-02-21,153.9
2025-02-24,154.7
2025-02-25,154.9
2025-02-26,156.9
2025-02-27,153.2
2025-02-28,152.9
2025-03-03,149.5
2025-03-04,147.9
2025-03-05,147.6
2025-03-06,145.0
2025-03-07,150.0
2025-03-10,147.75
2025-03-11,146.0
2025-03-12,144.0
2025-03-13,140.0
2025-03-14,139.95
2025-03-17,139.5
2025-03-18,142.0
2025-03-19,142.0
2025-03-20,144.0
2025-03-21,141.0
2025-03-24,139.0
2025-03-25,140.0
2025-03-26,138.0
2025-03-27,139.0
2025-03-28,139.0
2025-04-02,138.0
2025-04-03,135.0
2025-04-04,134.1
2025-04-07,123.2
2025-04-08,129.9
2025-04-09,126.5
2025-04-10,128.0
2025-04-11,123.0
2025-04-14,129.7
2025-04-15,129.0
2025-04-16,129.75
2025-04-17,132.75
2025-04-18,132.5
2025-04-21,130.1
2025-04-22,130.0
2025-04-23,130.15
2025-04-24,131.0
2025-04-25,134.0
2025-04-28,133.6
2025-04-29,132.0
2025-04-30,131.0
2025-05-02,135.0
2025-05-05,135.0
2025-05-06,141.9
2025-05-07,140.0
2025-05-08,138.9
